"","date","hour","day","month","count","year"
"14926",2014-08-14,"21","Thursday","Aug",6,"2014"
"14927",2014-08-14,"22","Thursday","Aug",6,"2014"
"14928",2014-08-14,"23","Thursday","Aug",5,"2014"
"14929",2014-08-15,"0","Friday","Aug",5,"2014"
"14930",2014-08-15,"1","Friday","Aug",4,"2014"
"14931",2014-08-15,"2","Friday","Aug",3,"2014"
"14932",2014-08-15,"3","Friday","Aug",2,"2014"
"14933",2014-08-15,"4","Friday","Aug",1,"2014"
"14934",2014-08-15,"5","Friday","Aug",0,"2014"
"14935",2014-08-15,"6","Friday","Aug",3,"2014"
"14936",2014-08-15,"7","Friday","Aug",3,"2014"
"14937",2014-08-15,"8","Friday","Aug",1,"2014"
"14938",2014-08-15,"9","Friday","Aug",5,"2014"
"14939",2014-08-15,"10","Friday","Aug",11,"2014"
"14940",2014-08-15,"11","Friday","Aug",8,"2014"
"14941",2014-08-15,"12","Friday","Aug",4,"2014"
"14942",2014-08-15,"13","Friday","Aug",10,"2014"
"14943",2014-08-15,"14","Friday","Aug",7,"2014"
"14944",2014-08-15,"15","Friday","Aug",9,"2014"
"14945",2014-08-15,"16","Friday","Aug",7,"2014"
"14946",2014-08-15,"17","Friday","Aug",3,"2014"
"14947",2014-08-15,"18","Friday","Aug",6,"2014"
"14948",2014-08-15,"19","Friday","Aug",2,"2014"
"14949",2014-08-15,"20","Friday","Aug",8,"2014"
"14950",2014-08-15,"21","Friday","Aug",8,"2014"
"14951",2014-08-15,"22","Friday","Aug",6,"2014"
"14952",2014-08-15,"23","Friday","Aug",3,"2014"
"14953",2014-08-16,"0","Saturday","Aug",3,"2014"
"14954",2014-08-16,"1","Saturday","Aug",6,"2014"
"14955",2014-08-16,"2","Saturday","Aug",4,"2014"
"14956",2014-08-16,"3","Saturday","Aug",1,"2014"
"14957",2014-08-16,"4","Saturday","Aug",2,"2014"
"14958",2014-08-16,"5","Saturday","Aug",3,"2014"
"14959",2014-08-16,"6","Saturday","Aug",3,"2014"
"14960",2014-08-16,"7","Saturday","Aug",3,"2014"
"14961",2014-08-16,"8","Saturday","Aug",5,"2014"
"14962",2014-08-16,"9","Saturday","Aug",4,"2014"
"14963",2014-08-16,"10","Saturday","Aug",3,"2014"
"14964",2014-08-16,"11","Saturday","Aug",9,"2014"
"14965",2014-08-16,"12","Saturday","Aug",7,"2014"
"14966",2014-08-16,"13","Saturday","Aug",4,"2014"
"14967",2014-08-16,"14","Saturday","Aug",8,"2014"
"14968",2014-08-16,"15","Saturday","Aug",9,"2014"
"14969",2014-08-16,"16","Saturday","Aug",4,"2014"
"14970",2014-08-16,"17","Saturday","Aug",7,"2014"
"14971",2014-08-16,"18","Saturday","Aug",6,"2014"
"14972",2014-08-16,"19","Saturday","Aug",6,"2014"
"14973",2014-08-16,"20","Saturday","Aug",4,"2014"
"14974",2014-08-16,"21","Saturday","Aug",6,"2014"
"14975",2014-08-16,"22","Saturday","Aug",9,"2014"
"14976",2014-08-16,"23","Saturday","Aug",2,"2014"
"14977",2014-08-17,"0","Sunday","Aug",3,"2014"
"14978",2014-08-17,"1","Sunday","Aug",4,"2014"
"14979",2014-08-17,"2","Sunday","Aug",2,"2014"
"14980",2014-08-17,"3","Sunday","Aug",3,"2014"
"14981",2014-08-17,"4","Sunday","Aug",2,"2014"
"14982",2014-08-17,"5","Sunday","Aug",0,"2014"
"14983",2014-08-17,"6","Sunday","Aug",2,"2014"
"14984",2014-08-17,"7","Sunday","Aug",3,"2014"
"14985",2014-08-17,"8","Sunday","Aug",3,"2014"
"14986",2014-08-17,"9","Sunday","Aug",7,"2014"
"14987",2014-08-17,"10","Sunday","Aug",7,"2014"
"14988",2014-08-17,"11","Sunday","Aug",10,"2014"
"14989",2014-08-17,"12","Sunday","Aug",9,"2014"
"14990",2014-08-17,"13","Sunday","Aug",5,"2014"
"14991",2014-08-17,"14","Sunday","Aug",5,"2014"
"14992",2014-08-17,"15","Sunday","Aug",9,"2014"
"14993",2014-08-17,"16","Sunday","Aug",7,"2014"
"14994",2014-08-17,"17","Sunday","Aug",9,"2014"
"14995",2014-08-17,"18","Sunday","Aug",6,"2014"
"14996",2014-08-17,"19","Sunday","Aug",6,"2014"
"14997",2014-08-17,"20","Sunday","Aug",7,"2014"
"14998",2014-08-17,"21","Sunday","Aug",2,"2014"
"14999",2014-08-17,"22","Sunday","Aug",3,"2014"
"15000",2014-08-17,"23","Sunday","Aug",1,"2014"
"15001",2014-08-18,"0","Monday","Aug",2,"2014"
"15002",2014-08-18,"1","Monday","Aug",2,"2014"
"15003",2014-08-18,"2","Monday","Aug",0,"2014"
"15004",2014-08-18,"3","Monday","Aug",2,"2014"
"15005",2014-08-18,"4","Monday","Aug",1,"2014"
"15006",2014-08-18,"5","Monday","Aug",3,"2014"
"15007",2014-08-18,"6","Monday","Aug",0,"2014"
"15008",2014-08-18,"7","Monday","Aug",2,"2014"
"15009",2014-08-18,"8","Monday","Aug",6,"2014"
"15010",2014-08-18,"9","Monday","Aug",5,"2014"
"15011",2014-08-18,"10","Monday","Aug",8,"2014"
"15012",2014-08-18,"11","Monday","Aug",11,"2014"
"15013",2014-08-18,"12","Monday","Aug",8,"2014"
"15014",2014-08-18,"13","Monday","Aug",9,"2014"
"15015",2014-08-18,"14","Monday","Aug",3,"2014"
"15016",2014-08-18,"15","Monday","Aug",6,"2014"
"15017",2014-08-18,"16","Monday","Aug",11,"2014"
"15018",2014-08-18,"17","Monday","Aug",6,"2014"
"15019",2014-08-18,"18","Monday","Aug",8,"2014"
"15020",2014-08-18,"19","Monday","Aug",5,"2014"
"15021",2014-08-18,"20","Monday","Aug",1,"2014"
"15022",2014-08-18,"21","Monday","Aug",3,"2014"
"15023",2014-08-18,"22","Monday","Aug",4,"2014"
"15024",2014-08-18,"23","Monday","Aug",2,"2014"
"15025",2014-08-19,"0","Tuesday","Aug",3,"2014"
"15026",2014-08-19,"1","Tuesday","Aug",2,"2014"
"15027",2014-08-19,"2","Tuesday","Aug",2,"2014"
"15028",2014-08-19,"3","Tuesday","Aug",2,"2014"
"15029",2014-08-19,"4","Tuesday","Aug",2,"2014"
"15030",2014-08-19,"5","Tuesday","Aug",1,"2014"
"15031",2014-08-19,"6","Tuesday","Aug",0,"2014"
"15032",2014-08-19,"7","Tuesday","Aug",5,"2014"
"15033",2014-08-19,"8","Tuesday","Aug",5,"2014"
"15034",2014-08-19,"9","Tuesday","Aug",8,"2014"
"15035",2014-08-19,"10","Tuesday","Aug",8,"2014"
"15036",2014-08-19,"11","Tuesday","Aug",5,"2014"
"15037",2014-08-19,"12","Tuesday","Aug",6,"2014"
"15038",2014-08-19,"13","Tuesday","Aug",8,"2014"
"15039",2014-08-19,"14","Tuesday","Aug",9,"2014"
"15040",2014-08-19,"15","Tuesday","Aug",6,"2014"
"15041",2014-08-19,"16","Tuesday","Aug",10,"2014"
"15042",2014-08-19,"17","Tuesday","Aug",11,"2014"
"15043",2014-08-19,"18","Tuesday","Aug",7,"2014"
"15044",2014-08-19,"19","Tuesday","Aug",7,"2014"
"15045",2014-08-19,"20","Tuesday","Aug",8,"2014"
"15046",2014-08-19,"21","Tuesday","Aug",4,"2014"
"15047",2014-08-19,"22","Tuesday","Aug",8,"2014"
"15048",2014-08-19,"23","Tuesday","Aug",3,"2014"
"15049",2014-08-20,"0","Wednesday","Aug",2,"2014"
"15050",2014-08-20,"1","Wednesday","Aug",2,"2014"
"15051",2014-08-20,"2","Wednesday","Aug",3,"2014"
"15052",2014-08-20,"3","Wednesday","Aug",2,"2014"
"15053",2014-08-20,"4","Wednesday","Aug",1,"2014"
"15054",2014-08-20,"5","Wednesday","Aug",0,"2014"
"15055",2014-08-20,"6","Wednesday","Aug",2,"2014"
"15056",2014-08-20,"7","Wednesday","Aug",1,"2014"
"15057",2014-08-20,"8","Wednesday","Aug",2,"2014"
"15058",2014-08-20,"9","Wednesday","Aug",7,"2014"
"15059",2014-08-20,"10","Wednesday","Aug",6,"2014"
"15060",2014-08-20,"11","Wednesday","Aug",7,"2014"
"15061",2014-08-20,"12","Wednesday","Aug",10,"2014"
"15062",2014-08-20,"13","Wednesday","Aug",6,"2014"
"15063",2014-08-20,"14","Wednesday","Aug",8,"2014"
"15064",2014-08-20,"15","Wednesday","Aug",7,"2014"
"15065",2014-08-20,"16","Wednesday","Aug",9,"2014"
"15066",2014-08-20,"17","Wednesday","Aug",7,"2014"
"15067",2014-08-20,"18","Wednesday","Aug",3,"2014"
"15068",2014-08-20,"19","Wednesday","Aug",6,"2014"
"15069",2014-08-20,"20","Wednesday","Aug",5,"2014"
"15070",2014-08-20,"21","Wednesday","Aug",9,"2014"
"15071",2014-08-20,"22","Wednesday","Aug",5,"2014"
"15072",2014-08-20,"23","Wednesday","Aug",2,"2014"
"15073",2014-08-21,"0","Thursday","Aug",3,"2014"
"15074",2014-08-21,"1","Thursday","Aug",4,"2014"
"15075",2014-08-21,"2","Thursday","Aug",0,"2014"
"15076",2014-08-21,"3","Thursday","Aug",2,"2014"
"15077",2014-08-21,"4","Thursday","Aug",1,"2014"
"15078",2014-08-21,"5","Thursday","Aug",4,"2014"
"15079",2014-08-21,"6","Thursday","Aug",1,"2014"
"15080",2014-08-21,"7","Thursday","Aug",5,"2014"
"15081",2014-08-21,"8","Thursday","Aug",4,"2014"
"15082",2014-08-21,"9","Thursday","Aug",7,"2014"
"15083",2014-08-21,"10","Thursday","Aug",6,"2014"
"15084",2014-08-21,"11","Thursday","Aug",8,"2014"
"15085",2014-08-21,"12","Thursday","Aug",5,"2014"
"15086",2014-08-21,"13","Thursday","Aug",2,"2014"
"15087",2014-08-21,"14","Thursday","Aug",5,"2014"
"15088",2014-08-21,"15","Thursday","Aug",9,"2014"
"15089",2014-08-21,"16","Thursday","Aug",10,"2014"
"15090",2014-08-21,"17","Thursday","Aug",9,"2014"
"15091",2014-08-21,"18","Thursday","Aug",6,"2014"
"15092",2014-08-21,"19","Thursday","Aug",3,"2014"
"15093",2014-08-21,"20","Thursday","Aug",7,"2014"
"15094",2014-08-21,"21","Thursday","Aug",8,"2014"
"15095",2014-08-21,"22","Thursday","Aug",2,"2014"
"15096",2014-08-21,"23","Thursday","Aug",3,"2014"
"15097",2014-08-22,"0","Friday","Aug",6,"2014"
"15098",2014-08-22,"1","Friday","Aug",6,"2014"
"15099",2014-08-22,"2","Friday","Aug",4,"2014"
"15100",2014-08-22,"3","Friday","Aug",1,"2014"
"15101",2014-08-22,"4","Friday","Aug",1,"2014"
"15102",2014-08-22,"5","Friday","Aug",1,"2014"
"15103",2014-08-22,"6","Friday","Aug",3,"2014"
"15104",2014-08-22,"7","Friday","Aug",1,"2014"
"15105",2014-08-22,"8","Friday","Aug",3,"2014"
"15106",2014-08-22,"9","Friday","Aug",3,"2014"
"15107",2014-08-22,"10","Friday","Aug",2,"2014"
"15108",2014-08-22,"11","Friday","Aug",7,"2014"
"15109",2014-08-22,"12","Friday","Aug",3,"2014"
"15110",2014-08-22,"13","Friday","Aug",8,"2014"
"15111",2014-08-22,"14","Friday","Aug",5,"2014"
"15112",2014-08-22,"15","Friday","Aug",6,"2014"
"15113",2014-08-22,"16","Friday","Aug",6,"2014"
"15114",2014-08-22,"17","Friday","Aug",2,"2014"
"15115",2014-08-22,"18","Friday","Aug",7,"2014"
"15116",2014-08-22,"19","Friday","Aug",5,"2014"
"15117",2014-08-22,"20","Friday","Aug",2,"2014"
"15118",2014-08-22,"21","Friday","Aug",7,"2014"
"15119",2014-08-22,"22","Friday","Aug",2,"2014"
"15120",2014-08-22,"23","Friday","Aug",9,"2014"
"15121",2014-08-23,"0","Saturday","Aug",4,"2014"
"15122",2014-08-23,"1","Saturday","Aug",0,"2014"
"15123",2014-08-23,"2","Saturday","Aug",1,"2014"
"15124",2014-08-23,"3","Saturday","Aug",4,"2014"
"15125",2014-08-23,"4","Saturday","Aug",2,"2014"
"15126",2014-08-23,"5","Saturday","Aug",1,"2014"
"15127",2014-08-23,"6","Saturday","Aug",2,"2014"
"15128",2014-08-23,"7","Saturday","Aug",3,"2014"
"15129",2014-08-23,"8","Saturday","Aug",8,"2014"
"15130",2014-08-23,"9","Saturday","Aug",2,"2014"
"15131",2014-08-23,"10","Saturday","Aug",4,"2014"
"15132",2014-08-23,"11","Saturday","Aug",7,"2014"
"15133",2014-08-23,"12","Saturday","Aug",7,"2014"
"15134",2014-08-23,"13","Saturday","Aug",5,"2014"
"15135",2014-08-23,"14","Saturday","Aug",10,"2014"
"15136",2014-08-23,"15","Saturday","Aug",4,"2014"
"15137",2014-08-23,"16","Saturday","Aug",4,"2014"
"15138",2014-08-23,"17","Saturday","Aug",8,"2014"
"15139",2014-08-23,"18","Saturday","Aug",7,"2014"
"15140",2014-08-23,"19","Saturday","Aug",10,"2014"
"15141",2014-08-23,"20","Saturday","Aug",3,"2014"
"15142",2014-08-23,"21","Saturday","Aug",5,"2014"
"15143",2014-08-23,"22","Saturday","Aug",4,"2014"
"15144",2014-08-23,"23","Saturday","Aug",3,"2014"
"15145",2014-08-24,"0","Sunday","Aug",9,"2014"
"15146",2014-08-24,"1","Sunday","Aug",5,"2014"
"15147",2014-08-24,"2","Sunday","Aug",2,"2014"
"15148",2014-08-24,"3","Sunday","Aug",0,"2014"
"15149",2014-08-24,"4","Sunday","Aug",0,"2014"
"15150",2014-08-24,"5","Sunday","Aug",1,"2014"
"15151",2014-08-24,"6","Sunday","Aug",0,"2014"
"15152",2014-08-24,"7","Sunday","Aug",4,"2014"
"15153",2014-08-24,"8","Sunday","Aug",4,"2014"
"15154",2014-08-24,"9","Sunday","Aug",4,"2014"
"15155",2014-08-24,"10","Sunday","Aug",7,"2014"
"15156",2014-08-24,"11","Sunday","Aug",10,"2014"
"15157",2014-08-24,"12","Sunday","Aug",6,"2014"
"15158",2014-08-24,"13","Sunday","Aug",8,"2014"
"15159",2014-08-24,"14","Sunday","Aug",4,"2014"
"15160",2014-08-24,"15","Sunday","Aug",7,"2014"
"15161",2014-08-24,"16","Sunday","Aug",6,"2014"
"15162",2014-08-24,"17","Sunday","Aug",5,"2014"
"15163",2014-08-24,"18","Sunday","Aug",12,"2014"
"15164",2014-08-24,"19","Sunday","Aug",10,"2014"
"15165",2014-08-24,"20","Sunday","Aug",4,"2014"
"15166",2014-08-24,"21","Sunday","Aug",4,"2014"
"15167",2014-08-24,"22","Sunday","Aug",9,"2014"
"15168",2014-08-24,"23","Sunday","Aug",2,"2014"
"15169",2014-08-25,"0","Monday","Aug",1,"2014"
"15170",2014-08-25,"1","Monday","Aug",1,"2014"
"15171",2014-08-25,"2","Monday","Aug",4,"2014"
"15172",2014-08-25,"3","Monday","Aug",1,"2014"
"15173",2014-08-25,"4","Monday","Aug",3,"2014"
"15174",2014-08-25,"5","Monday","Aug",3,"2014"
"15175",2014-08-25,"6","Monday","Aug",4,"2014"
"15176",2014-08-25,"7","Monday","Aug",1,"2014"
"15177",2014-08-25,"8","Monday","Aug",5,"2014"
"15178",2014-08-25,"9","Monday","Aug",10,"2014"
"15179",2014-08-25,"10","Monday","Aug",10,"2014"
"15180",2014-08-25,"11","Monday","Aug",9,"2014"
"15181",2014-08-25,"12","Monday","Aug",6,"2014"
"15182",2014-08-25,"13","Monday","Aug",7,"2014"
"15183",2014-08-25,"14","Monday","Aug",8,"2014"
"15184",2014-08-25,"15","Monday","Aug",10,"2014"
"15185",2014-08-25,"16","Monday","Aug",4,"2014"
"15186",2014-08-25,"17","Monday","Aug",10,"2014"
"15187",2014-08-25,"18","Monday","Aug",4,"2014"
"15188",2014-08-25,"19","Monday","Aug",5,"2014"
"15189",2014-08-25,"20","Monday","Aug",5,"2014"
"15190",2014-08-25,"21","Monday","Aug",16,"2014"
"15191",2014-08-25,"22","Monday","Aug",4,"2014"
"15192",2014-08-25,"23","Monday","Aug",6,"2014"
"15193",2014-08-26,"0","Tuesday","Aug",3,"2014"
"15194",2014-08-26,"1","Tuesday","Aug",2,"2014"
"15195",2014-08-26,"2","Tuesday","Aug",1,"2014"
"15196",2014-08-26,"3","Tuesday","Aug",0,"2014"
"15197",2014-08-26,"4","Tuesday","Aug",3,"2014"
"15198",2014-08-26,"5","Tuesday","Aug",5,"2014"
"15199",2014-08-26,"6","Tuesday","Aug",2,"2014"
"15200",2014-08-26,"7","Tuesday","Aug",6,"2014"
"15201",2014-08-26,"8","Tuesday","Aug",4,"2014"
"15202",2014-08-26,"9","Tuesday","Aug",6,"2014"
"15203",2014-08-26,"10","Tuesday","Aug",14,"2014"
"15204",2014-08-26,"11","Tuesday","Aug",8,"2014"
"15205",2014-08-26,"12","Tuesday","Aug",8,"2014"
"15206",2014-08-26,"13","Tuesday","Aug",5,"2014"
"15207",2014-08-26,"14","Tuesday","Aug",8,"2014"
"15208",2014-08-26,"15","Tuesday","Aug",5,"2014"
"15209",2014-08-26,"16","Tuesday","Aug",5,"2014"
"15210",2014-08-26,"17","Tuesday","Aug",4,"2014"
"15211",2014-08-26,"18","Tuesday","Aug",9,"2014"
"15212",2014-08-26,"19","Tuesday","Aug",1,"2014"
"15213",2014-08-26,"20","Tuesday","Aug",6,"2014"
"15214",2014-08-26,"21","Tuesday","Aug",2,"2014"
"15215",2014-08-26,"22","Tuesday","Aug",4,"2014"
"15216",2014-08-26,"23","Tuesday","Aug",4,"2014"
"15217",2014-08-27,"0","Wednesday","Aug",0,"2014"
"15218",2014-08-27,"1","Wednesday","Aug",2,"2014"
"15219",2014-08-27,"2","Wednesday","Aug",2,"2014"
"15220",2014-08-27,"3","Wednesday","Aug",2,"2014"
"15221",2014-08-27,"4","Wednesday","Aug",3,"2014"
"15222",2014-08-27,"5","Wednesday","Aug",0,"2014"
"15223",2014-08-27,"6","Wednesday","Aug",4,"2014"
"15224",2014-08-27,"7","Wednesday","Aug",1,"2014"
"15225",2014-08-27,"8","Wednesday","Aug",6,"2014"
"15226",2014-08-27,"9","Wednesday","Aug",3,"2014"
"15227",2014-08-27,"10","Wednesday","Aug",8,"2014"
"15228",2014-08-27,"11","Wednesday","Aug",6,"2014"
"15229",2014-08-27,"12","Wednesday","Aug",11,"2014"
"15230",2014-08-27,"13","Wednesday","Aug",5,"2014"
"15231",2014-08-27,"14","Wednesday","Aug",5,"2014"
"15232",2014-08-27,"15","Wednesday","Aug",4,"2014"
"15233",2014-08-27,"16","Wednesday","Aug",8,"2014"
"15234",2014-08-27,"17","Wednesday","Aug",8,"2014"
"15235",2014-08-27,"18","Wednesday","Aug",8,"2014"
"15236",2014-08-27,"19","Wednesday","Aug",4,"2014"
"15237",2014-08-27,"20","Wednesday","Aug",4,"2014"
"15238",2014-08-27,"21","Wednesday","Aug",1,"2014"
"15239",2014-08-27,"22","Wednesday","Aug",1,"2014"
"15240",2014-08-27,"23","Wednesday","Aug",3,"2014"
"15241",2014-08-28,"0","Thursday","Aug",4,"2014"
"15242",2014-08-28,"1","Thursday","Aug",1,"2014"
"15243",2014-08-28,"2","Thursday","Aug",1,"2014"
"15244",2014-08-28,"3","Thursday","Aug",0,"2014"
"15245",2014-08-28,"4","Thursday","Aug",1,"2014"
"15246",2014-08-28,"5","Thursday","Aug",0,"2014"
"15247",2014-08-28,"6","Thursday","Aug",3,"2014"
"15248",2014-08-28,"7","Thursday","Aug",3,"2014"
"15249",2014-08-28,"8","Thursday","Aug",2,"2014"
"15250",2014-08-28,"9","Thursday","Aug",6,"2014"
"15251",2014-08-28,"10","Thursday","Aug",8,"2014"
"15252",2014-08-28,"11","Thursday","Aug",9,"2014"
"15253",2014-08-28,"12","Thursday","Aug",10,"2014"
"15254",2014-08-28,"13","Thursday","Aug",7,"2014"
"15255",2014-08-28,"14","Thursday","Aug",8,"2014"
"15256",2014-08-28,"15","Thursday","Aug",10,"2014"
"15257",2014-08-28,"16","Thursday","Aug",6,"2014"
"15258",2014-08-28,"17","Thursday","Aug",6,"2014"
"15259",2014-08-28,"18","Thursday","Aug",6,"2014"
"15260",2014-08-28,"19","Thursday","Aug",6,"2014"
"15261",2014-08-28,"20","Thursday","Aug",7,"2014"
"15262",2014-08-28,"21","Thursday","Aug",4,"2014"
"15263",2014-08-28,"22","Thursday","Aug",5,"2014"
"15264",2014-08-28,"23","Thursday","Aug",4,"2014"
"15265",2014-08-29,"0","Friday","Aug",8,"2014"
"15266",2014-08-29,"1","Friday","Aug",5,"2014"
"15267",2014-08-29,"2","Friday","Aug",0,"2014"
"15268",2014-08-29,"3","Friday","Aug",0,"2014"
"15269",2014-08-29,"4","Friday","Aug",2,"2014"
"15270",2014-08-29,"5","Friday","Aug",5,"2014"
"15271",2014-08-29,"6","Friday","Aug",3,"2014"
"15272",2014-08-29,"7","Friday","Aug",2,"2014"
"15273",2014-08-29,"8","Friday","Aug",2,"2014"
"15274",2014-08-29,"9","Friday","Aug",8,"2014"
"15275",2014-08-29,"10","Friday","Aug",10,"2014"
"15276",2014-08-29,"11","Friday","Aug",5,"2014"
"15277",2014-08-29,"12","Friday","Aug",9,"2014"
"15278",2014-08-29,"13","Friday","Aug",3,"2014"
"15279",2014-08-29,"14","Friday","Aug",7,"2014"
"15280",2014-08-29,"15","Friday","Aug",11,"2014"
"15281",2014-08-29,"16","Friday","Aug",6,"2014"
"15282",2014-08-29,"17","Friday","Aug",4,"2014"
"15283",2014-08-29,"18","Friday","Aug",3,"2014"
"15284",2014-08-29,"19","Friday","Aug",5,"2014"
"15285",2014-08-29,"20","Friday","Aug",9,"2014"
"15286",2014-08-29,"21","Friday","Aug",6,"2014"
"15287",2014-08-29,"22","Friday","Aug",4,"2014"
"15288",2014-08-29,"23","Friday","Aug",7,"2014"
"15289",2014-08-30,"0","Saturday","Aug",2,"2014"
"15290",2014-08-30,"1","Saturday","Aug",4,"2014"
"15291",2014-08-30,"2","Saturday","Aug",0,"2014"
"15292",2014-08-30,"3","Saturday","Aug",2,"2014"
"15293",2014-08-30,"4","Saturday","Aug",2,"2014"
"15294",2014-08-30,"5","Saturday","Aug",0,"2014"
"15295",2014-08-30,"6","Saturday","Aug",1,"2014"
"15296",2014-08-30,"7","Saturday","Aug",2,"2014"
"15297",2014-08-30,"8","Saturday","Aug",6,"2014"
"15298",2014-08-30,"9","Saturday","Aug",2,"2014"
"15299",2014-08-30,"10","Saturday","Aug",9,"2014"
"15300",2014-08-30,"11","Saturday","Aug",8,"2014"
"15301",2014-08-30,"12","Saturday","Aug",9,"2014"
"15302",2014-08-30,"13","Saturday","Aug",5,"2014"
"15303",2014-08-30,"14","Saturday","Aug",5,"2014"
"15304",2014-08-30,"15","Saturday","Aug",6,"2014"
"15305",2014-08-30,"16","Saturday","Aug",5,"2014"
"15306",2014-08-30,"17","Saturday","Aug",7,"2014"
"15307",2014-08-30,"18","Saturday","Aug",7,"2014"
"15308",2014-08-30,"19","Saturday","Aug",7,"2014"
"15309",2014-08-30,"20","Saturday","Aug",3,"2014"
"15310",2014-08-30,"21","Saturday","Aug",2,"2014"
"15311",2014-08-30,"22","Saturday","Aug",6,"2014"
"15312",2014-08-30,"23","Saturday","Aug",9,"2014"
"15313",2014-08-31,"0","Sunday","Aug",3,"2014"
"15314",2014-08-31,"1","Sunday","Aug",5,"2014"
"15315",2014-08-31,"2","Sunday","Aug",0,"2014"
"15316",2014-08-31,"3","Sunday","Aug",2,"2014"
"15317",2014-08-31,"4","Sunday","Aug",1,"2014"
"15318",2014-08-31,"5","Sunday","Aug",4,"2014"
"15319",2014-08-31,"6","Sunday","Aug",1,"2014"
"15320",2014-08-31,"7","Sunday","Aug",1,"2014"
"15321",2014-08-31,"8","Sunday","Aug",6,"2014"
"15322",2014-08-31,"9","Sunday","Aug",4,"2014"
"15323",2014-08-31,"10","Sunday","Aug",6,"2014"
"15324",2014-08-31,"11","Sunday","Aug",17,"2014"
"15325",2014-08-31,"12","Sunday","Aug",10,"2014"
"15326",2014-08-31,"13","Sunday","Aug",7,"2014"
"15327",2014-08-31,"14","Sunday","Aug",10,"2014"
"15328",2014-08-31,"15","Sunday","Aug",8,"2014"
"15329",2014-08-31,"16","Sunday","Aug",3,"2014"
"15330",2014-08-31,"17","Sunday","Aug",4,"2014"
"15331",2014-08-31,"18","Sunday","Aug",6,"2014"
"15332",2014-08-31,"19","Sunday","Aug",5,"2014"
"15333",2014-08-31,"20","Sunday","Aug",5,"2014"
"15334",2014-08-31,"21","Sunday","Aug",3,"2014"
"15335",2014-08-31,"22","Sunday","Aug",5,"2014"
"15336",2014-08-31,"23","Sunday","Aug",1,"2014"
"15337",2014-09-01,"0","Monday","Dec",4,"2014"
"15338",2014-09-01,"1","Monday","Dec",2,"2014"
"15339",2014-09-01,"2","Monday","Dec",2,"2014"
"15340",2014-09-01,"3","Monday","Dec",5,"2014"
"15341",2014-09-01,"4","Monday","Dec",2,"2014"
"15342",2014-09-01,"5","Monday","Dec",2,"2014"
"15343",2014-09-01,"6","Monday","Dec",0,"2014"
"15344",2014-09-01,"7","Monday","Dec",1,"2014"
"15345",2014-09-01,"8","Monday","Dec",3,"2014"
"15346",2014-09-01,"9","Monday","Dec",4,"2014"
"15347",2014-09-01,"10","Monday","Dec",6,"2014"
"15348",2014-09-01,"11","Monday","Dec",10,"2014"
"15349",2014-09-01,"12","Monday","Dec",8,"2014"
"15350",2014-09-01,"13","Monday","Dec",7,"2014"
"15351",2014-09-01,"14","Monday","Dec",5,"2014"
"15352",2014-09-01,"15","Monday","Dec",11,"2014"
"15353",2014-09-01,"16","Monday","Dec",6,"2014"
"15354",2014-09-01,"17","Monday","Dec",9,"2014"
"15355",2014-09-01,"18","Monday","Dec",7,"2014"
"15356",2014-09-01,"19","Monday","Dec",4,"2014"
"15357",2014-09-01,"20","Monday","Dec",6,"2014"
"15358",2014-09-01,"21","Monday","Dec",3,"2014"
"15359",2014-09-01,"22","Monday","Dec",5,"2014"
"15360",2014-09-01,"23","Monday","Dec",5,"2014"
"15361",2014-09-02,"0","Tuesday","Dec",5,"2014"
"15362",2014-09-02,"1","Tuesday","Dec",4,"2014"
"15363",2014-09-02,"2","Tuesday","Dec",0,"2014"
"15364",2014-09-02,"3","Tuesday","Dec",1,"2014"
"15365",2014-09-02,"4","Tuesday","Dec",1,"2014"
"15366",2014-09-02,"5","Tuesday","Dec",1,"2014"
"15367",2014-09-02,"6","Tuesday","Dec",3,"2014"
"15368",2014-09-02,"7","Tuesday","Dec",2,"2014"
"15369",2014-09-02,"8","Tuesday","Dec",1,"2014"
"15370",2014-09-02,"9","Tuesday","Dec",8,"2014"
"15371",2014-09-02,"10","Tuesday","Dec",11,"2014"
"15372",2014-09-02,"11","Tuesday","Dec",5,"2014"
"15373",2014-09-02,"12","Tuesday","Dec",7,"2014"
"15374",2014-09-02,"13","Tuesday","Dec",10,"2014"
"15375",2014-09-02,"14","Tuesday","Dec",5,"2014"
"15376",2014-09-02,"15","Tuesday","Dec",9,"2014"
"15377",2014-09-02,"16","Tuesday","Dec",8,"2014"
"15378",2014-09-02,"17","Tuesday","Dec",11,"2014"
"15379",2014-09-02,"18","Tuesday","Dec",3,"2014"
"15380",2014-09-02,"19","Tuesday","Dec",5,"2014"
"15381",2014-09-02,"20","Tuesday","Dec",8,"2014"
"15382",2014-09-02,"21","Tuesday","Dec",1,"2014"
"15383",2014-09-02,"22","Tuesday","Dec",4,"2014"
"15384",2014-09-02,"23","Tuesday","Dec",7,"2014"
"15385",2014-09-03,"0","Wednesday","Dec",4,"2014"
"15386",2014-09-03,"1","Wednesday","Dec",2,"2014"
"15387",2014-09-03,"2","Wednesday","Dec",0,"2014"
"15388",2014-09-03,"3","Wednesday","Dec",4,"2014"
"15389",2014-09-03,"4","Wednesday","Dec",0,"2014"
"15390",2014-09-03,"5","Wednesday","Dec",4,"2014"
"15391",2014-09-03,"6","Wednesday","Dec",3,"2014"
