"MB2006","UR2006_num","UR2006","DHB_code","DHB_label","Pop2001","Pop2006","Pop2013"
878100,3,"Urban",5,"Waikato",102,114,114
878200,3,"Urban",5,"Waikato",81,93,81
878300,3,"Urban",5,"Waikato",198,207,204
878401,3,"Urban",5,"Waikato",78,93,99
878402,3,"Urban",5,"Waikato",159,162,144
878501,3,"Urban",5,"Waikato",195,180,201
878502,3,"Urban",5,"Waikato",108,111,99
878503,3,"Urban",5,"Waikato",78,75,66
878601,3,"Urban",5,"Waikato",120,126,108
878602,3,"Urban",5,"Waikato",69,69,66
878700,3,"Urban",5,"Waikato",60,60,54
878800,3,"Urban",5,"Waikato",264,246,234
878900,3,"Urban",5,"Waikato",123,144,162
879000,3,"Urban",5,"Waikato",165,144,168
879100,3,"Urban",5,"Waikato",213,204,234
879200,3,"Urban",5,"Waikato",159,159,171
879300,3,"Urban",5,"Waikato",126,114,99
879400,3,"Urban",5,"Waikato",93,96,102
879500,3,"Urban",5,"Waikato",180,201,204
879601,3,"Urban",5,"Waikato",195,216,198
879602,3,"Urban",5,"Waikato",102,111,102
879603,3,"Urban",5,"Waikato",42,54,42
879700,3,"Urban",5,"Waikato",0,0,3
879800,3,"Urban",5,"Waikato",36,36,36
879900,3,"Urban",5,"Waikato",126,168,135
880000,3,"Urban",5,"Waikato",204,189,204
880100,3,"Urban",5,"Waikato",75,78,84
880201,3,"Urban",5,"Waikato",54,39,51
880202,3,"Urban",5,"Waikato",33,24,21
880300,3,"Urban",5,"Waikato",75,81,90
880400,3,"Urban",5,"Waikato",87,84,72
880500,3,"Urban",5,"Waikato",72,72,69
880600,3,"Urban",5,"Waikato",54,63,42
880700,3,"Urban",5,"Waikato",114,117,126
880800,3,"Urban",5,"Waikato",129,117,114
880900,3,"Urban",5,"Waikato",72,60,81
881000,3,"Urban",5,"Waikato",117,120,129
881100,3,"Urban",5,"Waikato",99,105,99
881200,3,"Urban",5,"Waikato",138,153,168
881300,3,"Urban",5,"Waikato",102,96,102
881400,3,"Urban",5,"Waikato",75,84,78
881500,3,"Urban",5,"Waikato",78,78,105
881600,3,"Urban",5,"Waikato",72,81,60
881700,3,"Urban",5,"Waikato",186,177,198
881800,3,"Urban",5,"Waikato",159,171,189
881900,3,"Urban",5,"Waikato",171,195,210
882000,3,"Urban",5,"Waikato",171,183,195
882100,3,"Urban",5,"Waikato",183,180,198
882200,3,"Urban",5,"Waikato",234,231,240
882300,3,"Urban",5,"Waikato",162,156,180
882400,3,"Urban",5,"Waikato",159,153,165
882500,3,"Urban",5,"Waikato",0,0,0
882600,3,"Urban",5,"Waikato",168,162,150
882700,3,"Urban",5,"Waikato",135,144,138
882800,3,"Urban",5,"Waikato",0,0,0
882900,3,"Urban",5,"Waikato",177,210,189
883000,3,"Urban",5,"Waikato",99,261,249
883100,3,"Urban",5,"Waikato",9,0,0
883200,3,"Urban",5,"Waikato",3,0,9
883300,3,"Urban",5,"Waikato",183,186,192
883400,3,"Urban",5,"Waikato",213,216,204
883500,3,"Urban",5,"Waikato",162,186,192
883600,3,"Urban",5,"Waikato",174,171,192
883700,3,"Urban",5,"Waikato",291,291,291
883800,3,"Urban",5,"Waikato",114,111,129
883900,3,"Urban",5,"Waikato",126,105,117
884000,3,"Urban",5,"Waikato",120,147,138
884100,3,"Urban",5,"Waikato",36,36,27
884201,3,"Urban",5,"Waikato",120,111,123
884202,3,"Urban",5,"Waikato",192,159,168
884300,3,"Urban",5,"Waikato",165,177,198
884400,3,"Urban",5,"Waikato",192,198,198
884500,3,"Urban",5,"Waikato",147,153,156
884600,3,"Urban",5,"Waikato",153,153,138
884700,3,"Urban",5,"Waikato",132,141,135
884800,3,"Urban",5,"Waikato",114,129,126
884900,3,"Urban",5,"Waikato",123,135,147
885000,3,"Urban",5,"Waikato",249,294,267
885100,3,"Urban",5,"Waikato",96,108,132
885200,3,"Urban",5,"Waikato",120,132,138
885300,3,"Urban",5,"Waikato",111,117,99
885400,3,"Urban",5,"Waikato",150,150,159
885501,3,"Urban",5,"Waikato",48,30,33
885502,3,"Urban",5,"Waikato",72,81,96
885600,3,"Urban",5,"Waikato",66,69,72
885700,3,"Urban",5,"Waikato",78,84,72
885801,3,"Urban",5,"Waikato",150,159,171
885802,3,"Urban",5,"Waikato",36,33,42
885900,3,"Urban",5,"Waikato",132,123,147
886000,3,"Urban",5,"Waikato",153,168,171
886100,3,"Urban",5,"Waikato",117,111,117
886200,3,"Urban",5,"Waikato",114,135,126
886300,3,"Urban",5,"Waikato",69,60,78
886400,3,"Urban",5,"Waikato",57,66,66
886500,3,"Urban",5,"Waikato",132,132,132
886600,3,"Urban",5,"Waikato",78,90,93
886700,3,"Urban",5,"Waikato",117,117,126
886800,3,"Urban",5,"Waikato",81,96,99
886901,3,"Urban",5,"Waikato",69,63,78
886902,3,"Urban",5,"Waikato",15,24,18
887000,3,"Urban",5,"Waikato",102,117,99
887100,3,"Urban",5,"Waikato",75,135,123
887200,3,"Urban",5,"Waikato",120,150,144
887300,3,"Urban",5,"Waikato",132,153,174
887400,3,"Urban",5,"Waikato",138,159,159
887501,3,"Urban",5,"Waikato",54,60,69
887502,3,"Urban",5,"Waikato",60,66,51
887503,3,"Urban",5,"Waikato",12,12,21
887601,3,"Urban",5,"Waikato",171,189,198
887602,3,"Urban",5,"Waikato",48,48,45
887701,3,"Urban",5,"Waikato",114,111,120
887702,3,"Urban",5,"Waikato",57,75,75
887800,3,"Urban",5,"Waikato",135,189,198
887900,3,"Urban",5,"Waikato",72,90,90
888000,3,"Urban",5,"Waikato",201,228,225
888100,3,"Urban",5,"Waikato",153,138,144
888200,3,"Urban",5,"Waikato",138,159,144
888301,3,"Urban",5,"Waikato",51,51,51
888302,3,"Urban",5,"Waikato",99,123,123
888400,3,"Urban",5,"Waikato",129,150,129
888500,3,"Urban",5,"Waikato",93,69,96
888600,3,"Urban",5,"Waikato",144,171,159
888700,3,"Urban",5,"Waikato",111,132,120
888800,3,"Urban",5,"Waikato",126,117,117
888900,3,"Urban",5,"Waikato",102,126,108
889000,3,"Urban",5,"Waikato",120,105,126
889100,3,"Urban",5,"Waikato",117,144,156
889201,3,"Urban",5,"Waikato",48,60,81
889202,3,"Urban",5,"Waikato",42,30,42
889301,3,"Urban",5,"Waikato",75,54,66
889302,3,"Urban",5,"Waikato",99,69,69
889401,3,"Urban",5,"Waikato",0,294,279
889402,3,"Urban",5,"Waikato",0,510,486
889403,3,"Urban",5,"Waikato",0,141,129
889500,3,"Urban",5,"Waikato",168,192,273
889600,3,"Urban",5,"Waikato",171,186,198
889701,3,"Urban",5,"Waikato",66,81,114
889702,3,"Urban",5,"Waikato",69,87,78
889800,3,"Urban",5,"Waikato",273,297,351
889900,3,"Urban",5,"Waikato",174,156,180
890000,3,"Urban",5,"Waikato",147,186,312
890100,3,"Urban",5,"Waikato",216,222,300
890200,3,"Urban",5,"Waikato",210,279,288
890300,3,"Urban",5,"Waikato",159,186,276
890400,3,"Urban",5,"Waikato",162,183,180
890500,3,"Urban",5,"Waikato",246,264,288
890600,3,"Urban",5,"Waikato",78,90,126
890700,3,"Urban",5,"Waikato",87,84,123
890800,3,"Urban",5,"Waikato",75,87,87
890900,3,"Urban",5,"Waikato",84,96,87
891000,3,"Urban",5,"Waikato",165,165,183
891100,3,"Urban",5,"Waikato",117,117,126
891200,3,"Urban",5,"Waikato",111,120,129
891300,3,"Urban",5,"Waikato",108,108,138
891400,3,"Urban",5,"Waikato",414,540,651
891500,3,"Urban",5,"Waikato",147,189,195
891600,3,"Urban",5,"Waikato",114,114,36
891700,3,"Urban",5,"Waikato",45,51,69
891801,3,"Urban",5,"Waikato",150,156,171
891802,3,"Urban",5,"Waikato",168,156,159
891900,3,"Urban",5,"Waikato",138,159,153
892000,3,"Urban",5,"Waikato",171,192,207
892100,3,"Urban",5,"Waikato",138,147,171
892200,3,"Urban",5,"Waikato",195,234,240
892300,3,"Urban",5,"Waikato",228,258,315
892400,3,"Urban",5,"Waikato",87,114,129
892500,3,"Urban",5,"Waikato",84,90,96
892600,3,"Urban",5,"Waikato",3,3,6
892700,3,"Urban",5,"Waikato",0,0,0
892800,3,"Urban",5,"Waikato",24,27,24
892900,3,"Urban",5,"Waikato",180,210,237
893000,3,"Urban",5,"Waikato",3,0,3
893100,3,"Urban",5,"Waikato",63,78,66
893200,3,"Urban",5,"Waikato",240,300,321
893300,3,"Urban",5,"Waikato",183,207,201
893400,3,"Urban",5,"Waikato",99,120,96
893500,3,"Urban",5,"Waikato",123,135,153
893600,3,"Urban",5,"Waikato",72,75,78
893700,3,"Urban",5,"Waikato",90,108,99
893801,3,"Urban",5,"Waikato",30,39,45
893802,3,"Urban",5,"Waikato",66,81,72
893901,3,"Urban",5,"Waikato",63,63,84
893902,3,"Urban",5,"Waikato",39,54,60
894000,3,"Urban",5,"Waikato",75,60,45
894100,3,"Urban",5,"Waikato",165,138,96
894200,3,"Urban",5,"Waikato",0,0,0
894300,3,"Urban",5,"Waikato",255,285,306
894400,3,"Urban",5,"Waikato",156,156,162
894500,3,"Urban",5,"Waikato",108,120,141
894600,3,"Urban",5,"Waikato",126,132,150
894700,3,"Urban",5,"Waikato",84,66,72
894800,3,"Urban",5,"Waikato",45,24,24
894900,3,"Urban",5,"Waikato",30,27,27
895000,3,"Urban",5,"Waikato",15,3,3
895100,3,"Urban",5,"Waikato",84,78,105
895200,3,"Urban",5,"Waikato",120,141,141
895300,3,"Urban",5,"Waikato",84,93,102
895400,3,"Urban",5,"Waikato",162,162,156
895500,3,"Urban",5,"Waikato",192,186,195
895600,3,"Urban",5,"Waikato",108,126,132
895700,3,"Urban",5,"Waikato",93,117,117
895800,3,"Urban",5,"Waikato",183,171,222
895900,3,"Urban",5,"Waikato",147,147,147
896001,3,"Urban",5,"Waikato",12,9,9
896002,3,"Urban",5,"Waikato",0,348,369
896100,3,"Urban",5,"Waikato",177,147,189
896200,3,"Urban",5,"Waikato",75,72,75
896300,3,"Urban",5,"Waikato",42,30,63
896401,3,"Urban",5,"Waikato",60,57,63
896402,3,"Urban",5,"Waikato",27,51,78
896500,3,"Urban",5,"Waikato",120,144,246
896600,3,"Urban",5,"Waikato",153,147,183
896700,3,"Urban",5,"Waikato",0,0,0
896800,3,"Urban",5,"Waikato",219,192,210
896900,3,"Urban",5,"Waikato",249,252,240
897000,3,"Urban",5,"Waikato",243,255,234
897101,3,"Urban",5,"Waikato",255,255,246
897102,3,"Urban",5,"Waikato",207,195,189
897201,3,"Urban",5,"Waikato",111,117,114
897202,3,"Urban",5,"Waikato",186,183,174
897203,3,"Urban",5,"Waikato",111,114,96
897204,3,"Urban",5,"Waikato",93,93,81
897301,3,"Urban",5,"Waikato",129,132,117
897302,3,"Urban",5,"Waikato",81,90,81
897400,3,"Urban",5,"Waikato",141,159,159
897503,3,"Urban",5,"Waikato",276,282,246
897505,3,"Urban",5,"Waikato",252,261,258
897506,3,"Urban",5,"Waikato",219,213,195
897507,3,"Urban",5,"Waikato",192,180,174
897508,3,"Urban",5,"Waikato",168,177,159
897509,3,"Urban",5,"Waikato",63,54,54
897510,3,"Urban",5,"Waikato",162,147,135
897511,3,"Urban",5,"Waikato",105,105,111
897601,3,"Urban",5,"Waikato",51,42,45
897602,3,"Urban",5,"Waikato",36,30,30
897701,3,"Urban",5,"Waikato",90,96,102
897702,3,"Urban",5,"Waikato",168,138,171
897801,3,"Urban",5,"Waikato",84,66,69
897802,3,"Urban",5,"Waikato",210,210,195
897902,3,"Urban",5,"Waikato",129,135,117
897903,3,"Urban",5,"Waikato",117,126,126
897904,3,"Urban",5,"Waikato",207,219,249
897905,3,"Urban",5,"Waikato",135,138,144
897906,3,"Urban",5,"Waikato",105,120,102
897907,3,"Urban",5,"Waikato",138,162,144
898000,3,"Urban",5,"Waikato",99,108,114
898100,3,"Urban",5,"Waikato",147,126,108
898203,3,"Urban",5,"Waikato",48,51,48
898204,3,"Urban",5,"Waikato",54,27,24
898205,3,"Urban",5,"Waikato",0,9,9
898206,3,"Urban",5,"Waikato",135,141,123
898207,3,"Urban",5,"Waikato",144,159,144
898300,3,"Urban",5,"Waikato",207,219,165
898401,3,"Urban",5,"Waikato",123,144,114
898402,3,"Urban",5,"Waikato",30,30,27
898403,3,"Urban",5,"Waikato",42,45,42
898500,3,"Urban",5,"Waikato",237,237,228
898600,3,"Urban",5,"Waikato",189,213,231
898700,3,"Urban",5,"Waikato",156,189,189
898800,3,"Urban",5,"Waikato",120,129,123
898900,3,"Urban",5,"Waikato",105,132,147
899000,3,"Urban",5,"Waikato",222,222,198
899100,3,"Urban",5,"Waikato",66,72,81
899200,3,"Urban",5,"Waikato",129,123,135
899300,3,"Urban",5,"Waikato",144,153,183
899400,3,"Urban",5,"Waikato",147,144,156
899500,3,"Urban",5,"Waikato",87,93,81
899600,3,"Urban",5,"Waikato",153,153,159
899700,3,"Urban",5,"Waikato",99,108,102
899801,3,"Urban",5,"Waikato",165,153,174
899802,3,"Urban",5,"Waikato",27,30,30
899900,3,"Urban",5,"Waikato",99,105,120
900000,3,"Urban",5,"Waikato",93,84,87
900100,3,"Urban",5,"Waikato",51,51,54
900200,3,"Urban",5,"Waikato",138,171,156
900300,3,"Urban",5,"Waikato",147,126,147
900400,3,"Urban",5,"Waikato",132,120,144
900500,3,"Urban",5,"Waikato",87,96,117
900600,3,"Urban",5,"Waikato",165,153,147
900700,3,"Urban",5,"Waikato",63,69,75
900800,3,"Urban",5,"Waikato",168,165,171
900901,3,"Urban",5,"Waikato",42,45,39
900902,3,"Urban",5,"Waikato",60,69,75
901000,3,"Urban",5,"Waikato",75,90,69
901100,3,"Urban",5,"Waikato",132,150,186
901200,3,"Urban",5,"Waikato",252,234,231
901301,3,"Urban",5,"Waikato",141,126,111
901302,3,"Urban",5,"Waikato",153,153,168
901400,3,"Urban",5,"Waikato",162,183,162
901500,3,"Urban",5,"Waikato",225,228,243
901600,3,"Urban",5,"Waikato",117,120,117
901700,3,"Urban",5,"Waikato",111,126,120
901800,3,"Urban",5,"Waikato",96,117,108
901901,3,"Urban",5,"Waikato",84,75,84
901902,3,"Urban",5,"Waikato",60,81,96
902000,3,"Urban",5,"Waikato",69,63,63
902100,3,"Urban",5,"Waikato",84,87,93
902200,3,"Urban",5,"Waikato",213,207,201
902300,3,"Urban",5,"Waikato",180,177,198
902400,3,"Urban",5,"Waikato",171,192,195
902500,3,"Urban",5,"Waikato",207,219,207
902600,3,"Urban",5,"Waikato",159,165,162
902700,3,"Urban",5,"Waikato",123,126,132
902800,3,"Urban",5,"Waikato",87,90,90
902901,3,"Urban",5,"Waikato",12,18,18
902902,3,"Urban",5,"Waikato",177,189,195
903001,3,"Urban",5,"Waikato",9,12,9
903002,3,"Urban",5,"Waikato",189,270,264
903100,3,"Urban",5,"Waikato",75,69,75
903200,3,"Urban",5,"Waikato",186,186,177
903300,3,"Urban",5,"Waikato",93,99,96
903400,3,"Urban",5,"Waikato",132,129,126
903500,3,"Urban",5,"Waikato",99,108,120
903600,3,"Urban",5,"Waikato",96,132,111
903700,3,"Urban",5,"Waikato",168,177,168
903800,3,"Urban",5,"Waikato",147,141,129
903900,3,"Urban",5,"Waikato",45,57,57
904000,3,"Urban",5,"Waikato",117,120,153
904100,3,"Urban",5,"Waikato",48,48,57
904200,3,"Urban",5,"Waikato",114,135,135
904300,3,"Urban",5,"Waikato",123,156,165
904400,3,"Urban",5,"Waikato",123,138,162
904500,3,"Urban",5,"Waikato",69,60,69
904601,3,"Urban",5,"Waikato",18,18,12
904602,3,"Urban",5,"Waikato",186,183,171
904700,3,"Urban",5,"Waikato",180,201,192
904800,3,"Urban",5,"Waikato",108,102,120
904900,3,"Urban",5,"Waikato",198,192,207
905000,3,"Urban",5,"Waikato",150,150,141
905100,3,"Urban",5,"Waikato",102,96,105
905200,3,"Urban",5,"Waikato",246,261,264
905300,3,"Urban",5,"Waikato",135,135,123
905401,3,"Urban",5,"Waikato",219,243,255
905402,3,"Urban",5,"Waikato",228,195,201
905500,3,"Urban",5,"Waikato",225,237,243
905600,3,"Urban",5,"Waikato",129,126,138
905701,3,"Urban",5,"Waikato",39,33,27
905702,3,"Urban",5,"Waikato",99,129,126
905805,3,"Urban",5,"Waikato",237,243,237
905807,3,"Urban",5,"Waikato",201,216,204
905808,3,"Urban",5,"Waikato",135,129,123
905809,3,"Urban",5,"Waikato",141,150,165
905810,3,"Urban",5,"Waikato",159,162,141
905811,3,"Urban",5,"Waikato",180,186,174
905812,3,"Urban",5,"Waikato",138,129,129
905901,3,"Urban",5,"Waikato",135,144,159
905902,3,"Urban",5,"Waikato",138,135,138
906000,3,"Urban",5,"Waikato",147,153,153
906100,3,"Urban",5,"Waikato",126,129,123
906200,3,"Urban",5,"Waikato",159,150,144
906301,3,"Urban",5,"Waikato",69,78,78
906302,3,"Urban",5,"Waikato",156,144,144
906404,3,"Urban",5,"Waikato",189,168,174
906405,3,"Urban",5,"Waikato",177,165,174
906406,3,"Urban",5,"Waikato",33,45,24
906407,3,"Urban",5,"Waikato",42,33,33
906408,3,"Urban",5,"Waikato",93,84,78
906409,3,"Urban",5,"Waikato",99,96,99
906410,3,"Urban",5,"Waikato",111,105,96
906411,3,"Urban",5,"Waikato",171,153,138
906501,3,"Urban",5,"Waikato",303,327,336
906502,3,"Urban",5,"Waikato",156,180,162
906600,3,"Urban",5,"Waikato",261,261,297
906700,3,"Urban",5,"Waikato",150,171,159
906800,3,"Urban",5,"Waikato",129,123,171
906900,3,"Urban",5,"Waikato",99,96,114
907000,3,"Urban",5,"Waikato",177,186,180
907100,3,"Urban",5,"Waikato",126,135,153
907200,3,"Urban",5,"Waikato",198,201,252
907301,3,"Urban",5,"Waikato",201,189,183
907302,3,"Urban",5,"Waikato",282,276,261
907401,3,"Urban",5,"Waikato",0,6,3
907402,3,"Urban",5,"Waikato",279,330,300
907500,3,"Urban",5,"Waikato",141,6,3
907601,3,"Urban",5,"Waikato",0,0,0
907602,3,"Urban",5,"Waikato",144,174,177
907700,3,"Urban",5,"Waikato",27,27,21
907800,3,"Urban",5,"Waikato",0,0,0
907900,3,"Urban",5,"Waikato",6,6,3
908000,3,"Urban",5,"Waikato",3,0,6
908100,3,"Urban",5,"Waikato",39,108,267
908200,3,"Urban",5,"Waikato",132,138,171
908300,3,"Urban",5,"Waikato",84,123,144
908400,3,"Urban",5,"Waikato",90,78,96
908501,3,"Urban",5,"Waikato",75,78,75
908502,3,"Urban",5,"Waikato",84,99,135
908600,3,"Urban",5,"Waikato",114,153,168
908700,3,"Urban",5,"Waikato",126,186,216
908800,3,"Urban",5,"Waikato",84,111,129
908900,3,"Urban",5,"Waikato",234,279,369
909000,3,"Urban",5,"Waikato",144,186,198
909100,3,"Urban",5,"Waikato",0,0,0
909200,3,"Urban",5,"Waikato",87,96,84
909301,3,"Urban",5,"Waikato",54,54,42
909302,3,"Urban",5,"Waikato",15,21,12
909401,3,"Urban",5,"Waikato",78,93,93
909402,3,"Urban",5,"Waikato",3,0,6
909500,3,"Urban",5,"Waikato",21,15,24
909601,3,"Urban",5,"Waikato",57,69,75
909602,3,"Urban",5,"Waikato",21,18,42
909700,3,"Urban",5,"Waikato",45,45,42
909800,3,"Urban",5,"Waikato",0,3,0
909900,3,"Urban",5,"Waikato",54,57,51
910000,3,"Urban",5,"Waikato",12,6,3
910100,3,"Urban",5,"Waikato",12,18,15
910200,3,"Urban",5,"Waikato",0,0,0
910300,3,"Urban",5,"Waikato",0,0,0
910400,3,"Urban",5,"Waikato",30,51,42
910500,3,"Urban",5,"Waikato",12,21,18
910600,3,"Urban",5,"Waikato",9,21,18
910700,3,"Urban",5,"Waikato",0,3,0
910800,3,"Urban",5,"Waikato",48,63,72
910900,3,"Urban",5,"Waikato",0,0,0
911000,3,"Urban",5,"Waikato",0,0,0
911101,3,"Urban",5,"Waikato",6,42,60
911102,3,"Urban",5,"Waikato",0,0,0
911200,3,"Urban",5,"Waikato",12,12,9
911300,3,"Urban",5,"Waikato",81,96,54
911401,3,"Urban",5,"Waikato",27,48,87
911402,3,"Urban",5,"Waikato",0,3,3
911500,3,"Urban",5,"Waikato",66,57,69
911600,3,"Urban",5,"Waikato",0,0,0
911700,3,"Urban",5,"Waikato",0,0,0
911800,3,"Urban",5,"Waikato",15,33,24
911900,3,"Urban",5,"Waikato",6,21,15
912000,3,"Urban",5,"Waikato",3,0,0
912100,3,"Urban",5,"Waikato",15,9,6
912200,3,"Urban",5,"Waikato",0,78,30
912300,3,"Urban",5,"Waikato",42,48,60
912400,3,"Urban",5,"Waikato",99,138,141
912500,3,"Urban",5,"Waikato",0,0,0
912600,3,"Urban",5,"Waikato",12,18,24
912700,3,"Urban",5,"Waikato",12,21,18
912800,3,"Urban",5,"Waikato",9,9,9
912900,3,"Urban",5,"Waikato",33,27,33
913000,3,"Urban",5,"Waikato",99,93,117
913100,3,"Urban",5,"Waikato",33,42,45
913200,3,"Urban",5,"Waikato",6,6,6
913300,3,"Urban",5,"Waikato",0,0,0
913400,3,"Urban",5,"Waikato",3,6,12
913500,3,"Urban",5,"Waikato",3,0,0
913600,3,"Urban",5,"Waikato",0,3,0
913700,3,"Urban",5,"Waikato",9,3,0
913800,3,"Urban",5,"Waikato",0,6,12
913900,3,"Urban",5,"Waikato",12,12,18
914000,3,"Urban",5,"Waikato",6,6,6
914100,3,"Urban",5,"Waikato",3,9,3
914200,3,"Urban",5,"Waikato",114,108,108
914300,3,"Urban",5,"Waikato",0,0,0
914400,3,"Urban",5,"Waikato",156,174,159
914500,3,"Urban",5,"Waikato",0,3,0
914600,3,"Urban",5,"Waikato",93,123,120
914700,3,"Urban",5,"Waikato",189,195,285
914801,3,"Urban",5,"Waikato",75,102,105
914802,3,"Urban",5,"Waikato",30,42,45
914900,3,"Urban",5,"Waikato",129,123,114
915000,3,"Urban",5,"Waikato",84,78,93
915100,3,"Urban",5,"Waikato",165,177,159
915200,3,"Urban",5,"Waikato",72,69,72
915300,3,"Urban",5,"Waikato",132,120,153
915400,3,"Urban",5,"Waikato",0,0,0
915500,3,"Urban",5,"Waikato",0,3,3
915600,3,"Urban",5,"Waikato",3,3,3
915700,3,"Urban",5,"Waikato",6,6,6
915800,3,"Urban",5,"Waikato",12,3,3
915900,3,"Urban",5,"Waikato",3,6,3
916000,3,"Urban",5,"Waikato",3,3,3
916101,3,"Urban",5,"Waikato",0,0,6
916102,3,"Urban",5,"Waikato",3,3,3
916200,3,"Urban",5,"Waikato",12,12,18
916301,3,"Urban",5,"Waikato",162,201,168
916302,3,"Urban",5,"Waikato",270,324,312
916401,3,"Urban",5,"Waikato",78,75,39
916402,3,"Urban",5,"Waikato",15,3,0
916500,3,"Urban",5,"Waikato",147,156,165
916600,3,"Urban",5,"Waikato",102,108,102
916701,3,"Urban",5,"Waikato",57,54,51
916702,3,"Urban",5,"Waikato",66,60,57
916703,3,"Urban",5,"Waikato",39,42,33
916800,3,"Urban",5,"Waikato",93,111,90
916900,3,"Urban",5,"Waikato",90,87,87
917001,3,"Urban",5,"Waikato",84,78,75
917002,3,"Urban",5,"Waikato",84,72,90
917003,3,"Urban",5,"Waikato",90,96,111
917100,3,"Urban",5,"Waikato",132,114,132
917200,3,"Urban",5,"Waikato",54,45,39
917300,3,"Urban",5,"Waikato",123,135,141
917400,3,"Urban",5,"Waikato",120,123,123
917500,3,"Urban",5,"Waikato",66,69,60
917600,3,"Urban",5,"Waikato",150,165,147
917700,3,"Urban",5,"Waikato",234,276,294
917800,3,"Urban",5,"Waikato",48,54,42
917900,3,"Urban",5,"Waikato",189,186,243
918000,3,"Urban",5,"Waikato",222,216,312
918100,3,"Urban",5,"Waikato",114,123,174
918200,3,"Urban",5,"Waikato",153,159,198
918300,3,"Urban",5,"Waikato",252,219,225
918400,3,"Urban",5,"Waikato",105,84,60
918500,3,"Urban",5,"Waikato",81,105,72
918600,3,"Urban",5,"Waikato",147,159,144
918700,3,"Urban",5,"Waikato",126,111,141
918800,3,"Urban",5,"Waikato",108,99,96
918900,3,"Urban",5,"Waikato",120,126,105
919000,3,"Urban",5,"Waikato",174,186,231
919100,3,"Urban",5,"Waikato",90,135,174
919200,3,"Urban",5,"Waikato",60,108,129
919300,3,"Urban",5,"Waikato",147,177,261
919400,3,"Urban",5,"Waikato",72,63,114
919500,3,"Urban",5,"Waikato",102,102,102
919600,3,"Urban",5,"Waikato",129,129,123
919700,3,"Urban",5,"Waikato",165,153,153
919801,3,"Urban",5,"Waikato",168,165,189
919802,3,"Urban",5,"Waikato",63,57,54
919901,3,"Urban",5,"Waikato",96,123,111
919902,3,"Urban",5,"Waikato",198,177,201
920000,3,"Urban",5,"Waikato",264,264,258
920103,3,"Urban",5,"Waikato",162,132,138
920104,3,"Urban",5,"Waikato",102,120,120
920105,3,"Urban",5,"Waikato",144,153,135
920106,3,"Urban",5,"Waikato",132,135,144
920201,3,"Urban",5,"Waikato",168,156,186
920202,3,"Urban",5,"Waikato",120,120,150
920301,3,"Urban",5,"Waikato",150,171,174
920302,3,"Urban",5,"Waikato",108,99,102
920401,3,"Urban",5,"Waikato",246,276,273
920402,3,"Urban",5,"Waikato",96,105,129
920500,3,"Urban",5,"Waikato",135,165,156
920600,3,"Urban",5,"Waikato",213,204,207
920701,3,"Urban",5,"Waikato",57,66,90
920702,3,"Urban",5,"Waikato",141,123,147
920800,3,"Urban",5,"Waikato",135,108,126
920901,3,"Urban",5,"Waikato",183,168,189
920902,3,"Urban",5,"Waikato",234,240,228
921001,3,"Urban",5,"Waikato",138,150,141
921002,3,"Urban",5,"Waikato",123,117,99
921100,3,"Urban",5,"Waikato",57,75,57
921200,3,"Urban",5,"Waikato",168,156,156
921302,3,"Urban",5,"Waikato",75,69,72
921303,3,"Urban",5,"Waikato",99,96,93
921304,3,"Urban",5,"Waikato",126,108,108
921305,3,"Urban",5,"Waikato",108,123,99
921401,3,"Urban",5,"Waikato",159,153,159
921402,3,"Urban",5,"Waikato",261,255,255
921501,3,"Urban",5,"Waikato",78,90,90
921503,3,"Urban",5,"Waikato",207,207,207
921504,3,"Urban",5,"Waikato",99,108,99
